Program,ParentProject,Project,StationName,StationCode,SampleDate,CollectionTime,LocationCode,CollectionDepth,UnitCollectionDepth,SampleTypeCode,CollectionReplicate,ResultsReplicate,LabBatch,LabSampleID,MatrixName,MethodName,Analyte,Unit,Result,Observation,MDL,RL,ResultQualCode,QACode,BatchVerification,ComplianceCode,SampleComments,CollectionComments,ResultsComments,BatchComments,EventCode,ProtocolCode,SampleAgency,GroupSamples,CollectionMethodName,TargetLatitude,TargetLongitude,CollectionDeviceDescription,CalibrationDate,PositionWaterColumn,PrepPreservationName,PrepPreservationDate,DigestExtractMethod,DigestExtractDate,AnalysisDate,DilutionFactor,ExpectedValue,LabAgency,SubmittingAgency,SubmissionCode,OccupationMethod,StartingBank,DistanceFromBank,UnitDistanceFromBank,StreamWidth,UnitStreamWidth,StationWaterDepth,UnitStationWaterDepth,HydroMod,HydroModLoc,LocationDetailWQComments,ChannelWidth,UpstreamLength,DownStreamLength,TotalReach,LocationDetailBAComments,SampleID,DW_AnalyteName,Datum,DataQuality,DataQualityIndicator,ResultDisplay,DisplayText,Censored,AnalyteDisplay,AnalyteGroup1,AnalyteGroup2,AnalyteGroup3,MatrixDisplay,Region
Surface Water Ambient Monitoring Program,SWAMP RWB7 Monitoring,RWB7 Trend Monitoring CY2010,Alamo River at International Boundary,723ARINTL,10/5/2010 0:00,1899-12-30 18:15:00,Bank,2.0,cm,Integrated,1,1,MPSL-DFG_2011Dig06_S_TM,2010-2462,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,8.25,,0.1,0.3,=,,VAC,Com,,,,"Al, Mn dup RPD high, seds hard to mix; Al too high to spike; Cr MS PR low, MS/MSD RPD high; Zn CRM PR low",WQ,MPSL-DFW_Field_v1.0,MPSL-DFW,,Sediment_Grab,32.67506,-115.37008,"scoop, polyethylene",,Not Applicable,FieldFrozen,10/5/2010 0:00,EPA 3052M,1/25/2011 0:00,3/16/2011 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,RB,0.5,m,15.0,m,1.2,m,Culvert,US,,,,,,,,Arsenic,WGS84,Passed,,8.25,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,7
Surface Water Ambient Monitoring Program,SWAMP RWB7 Monitoring,RWB7 Trend Monitoring CY2010,Alamo River Outlet,723ARGRB1,5/4/2010 0:00,1899-12-30 12:35:00,Thalweg,2.0,cm,Integrated,1,1,MPSL-DFG_2010Dig49_S_TM,2010-1240,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,5.5,,0.1,0.3,=,,VAC,Com,,,,"Al, Mn, Pb Dup RPD high; sediments by nature difficult to homogenize for metals",WQ,MPSL-DFW_Field_v1.0,MPSL-DFW,,Sediment_Grab,33.1992,-115.5971,"scoop, polyethylene",,Not Applicable,FieldFrozen,5/4/2010 0:00,EPA 3052M,7/19/2010 0:00,1/21/2011 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,LB,4.0,m,25.0,m,-88.0,m,,,,,,,,,,Arsenic,NAD83,Passed,,5.5,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,7
Surface Water Ambient Monitoring Program,SWAMP RWB8 Monitoring,RWB8 Anaheim Bay Huntington Harb Study 2001 2003,Anaheim Bay 20,801ANH020,2/28/2003 0:00,1899-12-30 12:32:00,OpenWater,2.0,cm,Grab,1,1,2339-8062,10075 R1,sediment,EPA 6020,"Arsenic, Total",mg/Kg dw,5.85,,0.025,0.05,=,,"VAC,VQI",Hist,,,,"QAO: no MS/MSD, strontium and titanium not reported for CRM",WQ,SWAMP_Historical,RWQCB8,,Sediment_Grab,33.736,-118.0936,SCCWRP Mod. VanVeen Grab_0.1m2,,not applicable,,1/1/1950 0:00,EPA 3051,6/9/2003 0:00,6/12/2003 0:00,1,,CRGML,CRGML,A,RV_CoastKeeper,,-88.0,m,-88.0,m,-88.0,m,NR,,,,,,,,,Arsenic,WGS84,Extensive review needed,"BatchVerification:VAC,VQI",5.85,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,8
Surface Water Ambient Monitoring Program,SWAMP RWB8 Monitoring,RWB8 Anaheim Bay Huntington Harb Study 2001 2003,Anaheim Bay 27,801ANH027,2/28/2003 0:00,1899-12-30 11:51:00,OpenWater,2.0,cm,Grab,1,1,2339-8064,10082 R1,sediment,EPA 6020,"Arsenic, Total",mg/Kg dw,8.41,,0.025,0.05,=,,"VAC,VQI",Hist,,,,"No MS/MSD, not all compounds spiked into CRM, one of the two CRMs had nickel the other did not, lab rep numbers appear to be incorrect for CRM",WQ,SWAMP_Historical,RWQCB8,,Sediment_Grab,33.7355,-118.0983,SCCWRP Mod. VanVeen Grab_0.1m2,,not applicable,,1/1/1950 0:00,EPA 3051,6/11/2003 0:00,6/12/2003 0:00,1,,CRGML,CRGML,A,RV_CoastKeeper,,-88.0,m,-88.0,m,20.0,m,NR,,,,,,,,,Arsenic,WGS84,Extensive review needed,"BatchVerification:VAC,VQI",8.41,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,8
Surface Water Ambient Monitoring Program,SWAMP RWB8 Monitoring,RWB8 Anaheim Bay Huntington Harb Study 2001 2003,Anaheim Bay 28,801ANH028,2/28/2003 0:00,1899-12-30 00:00:00,OpenWater,2.0,cm,Grab,1,1,2339-8064,10877 R1,sediment,EPA 6020,"Arsenic, Total",mg/Kg dw,7.51,,0.025,0.05,=,,"VAC,VQI",Hist,,no time recorded,,"No MS/MSD, not all compounds spiked into CRM, one of the two CRMs had nickel the other did not, lab rep numbers appear to be incorrect for CRM",WQ,SWAMP_Historical,RWQCB8,,Sediment_Grab,33.7291,-118.0997,SCCWRP Mod. VanVeen Grab_0.1m2,,not applicable,,1/1/1950 0:00,EPA 3051,6/11/2003 0:00,6/12/2003 0:00,1,,CRGML,CRGML,A,RV_CoastKeeper,,-88.0,m,-88.0,m,-88.0,m,NR,,,,,,,,,Arsenic,WGS84,Extensive review needed,"BatchVerification:VAC,VQI",7.51,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,8
Surface Water Ambient Monitoring Program,SWAMP RWB8 Monitoring,RWB8 Anaheim Bay Huntington Harb Study 2001 2003,Anaheim Bay 31,801ANH031,2/28/2003 0:00,1899-12-30 00:00:00,OpenWater,2.0,cm,Grab,1,1,2339-8064,10888 R1,sediment,EPA 6020,"Arsenic, Total",mg/Kg dw,3.03,,0.025,0.05,=,,"VAC,VQI",Hist,,no time recorded,,"No MS/MSD, not all compounds spiked into CRM, one of the two CRMs had nickel the other did not, lab rep numbers appear to be incorrect for CRM",WQ,SWAMP_Historical,RWQCB8,,Sediment_Grab,33.7285,-118.1008,SCCWRP Mod. VanVeen Grab_0.1m2,,not applicable,,1/1/1950 0:00,EPA 3051,6/11/2003 0:00,6/12/2003 0:00,1,,CRGML,CRGML,A,RV_CoastKeeper,,-88.0,m,-88.0,m,-88.0,m,NR,,,,,,,,,Arsenic,WGS84,Extensive review needed,"BatchVerification:VAC,VQI",3.03,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,8
Surface Water Ambient Monitoring Program,SWAMP RWB8 Monitoring,RWB8 Anaheim Bay Huntington Harb Study 2001 2003,Anaheim Bay 6,801ANH006,2/28/2003 0:00,1899-12-30 12:47:00,OpenWater,2.0,cm,Grab,1,1,2339-8064,10076 R1,sediment,EPA 6020,"Arsenic, Total",mg/Kg dw,5.17,,0.025,0.05,=,,"VAC,VQI",Hist,,,,"No MS/MSD, not all compounds spiked into CRM, one of the two CRMs had nickel the other did not, lab rep numbers appear to be incorrect for CRM",WQ,SWAMP_Historical,RWQCB8,,Sediment_Grab,33.7341,-118.0901,SCCWRP Mod. VanVeen Grab_0.1m2,,not applicable,,1/1/1950 0:00,EPA 3051,6/11/2003 0:00,6/12/2003 0:00,1,,CRGML,CRGML,A,RV_CoastKeeper,,-88.0,m,-88.0,m,-88.0,m,NR,,,,,,,,,Arsenic,WGS84,Extensive review needed,"BatchVerification:VAC,VQI",5.17,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,8
Surface Water Ambient Monitoring Program,SWAMP RWB8 Monitoring,RWB8 Anaheim Bay Huntington Harb Study 2001 2003,Huntington Harbour 38,801HHR038,8/7/2001 0:00,1899-12-30 09:12:00,OpenWater,2.0,cm,Grab,1,1,2339-6022b,4855 R1,sediment,EPA 6020,"Arsenic, Total",mg/Kg dw,7.7,,0.025,0.05,=,,"VAC,VQI",Hist,,,,"QAO: no MS/MSD, strontium and titanium not reported for CRM, some expected values missing",WQ,SWAMP_Historical,RWQCB8,,Sediment_Grab,33.7163,-118.0578,SCCWRP Mod. VanVeen Grab_0.1m2,,not applicable,,1/1/1950 0:00,EPA 3051,10/8/2001 0:00,10/12/2001 0:00,1,,CRGML,CRGML,A,RV_Alguita,,-88.0,m,-88.0,m,-88.0,m,NR,,,,,,,,,Arsenic,WGS84,Extensive review needed,"BatchVerification:VAC,VQI",7.7,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,8
Surface Water Ambient Monitoring Program,SWAMP RWB8 Monitoring,RWB8 Anaheim Bay Huntington Harb Study 2001 2003,Huntington Harbour 39,801HHR039,2/27/2003 0:00,1899-12-30 11:20:00,OpenWater,2.0,cm,Grab,1,1,2339-8062,10019 R1,sediment,EPA 6020,"Arsenic, Total",mg/Kg dw,6.88,,0.025,0.05,=,,"VAC,VQI",Hist,,,,"QAO: no MS/MSD, strontium and titanium not reported for CRM",WQ,SWAMP_Historical,RWQCB8,,Sediment_Grab,33.7274,-118.0587,SCCWRP Mod. VanVeen Grab_0.1m2,,not applicable,,1/1/1950 0:00,EPA 3051,6/9/2003 0:00,6/12/2003 0:00,1,,CRGML,CRGML,A,RV_CoastKeeper,,-88.0,m,-88.0,m,-88.0,m,NR,,,,,,,,,Arsenic,WGS84,Extensive review needed,"BatchVerification:VAC,VQI",6.88,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,8
Surface Water Ambient Monitoring Program,SWAMP RWB8 Monitoring,RWB8 Anaheim Bay Huntington Harb Study 2001 2003,Huntington Harbour 55,801HHR055,2/26/2003 0:00,1899-12-30 10:50:00,OpenWater,2.0,cm,Grab,1,1,2339-8062,10030 R1,sediment,EPA 6020,"Arsenic, Total",mg/Kg dw,7.07,,0.025,0.05,=,,"VAC,VQI",Hist,,,,"QAO: no MS/MSD, strontium and titanium not reported for CRM",WQ,SWAMP_Historical,RWQCB8,,Sediment_Grab,33.7257,-118.0728,SCCWRP Mod. VanVeen Grab_0.1m2,,not applicable,,1/1/1950 0:00,EPA 3051,6/9/2003 0:00,6/12/2003 0:00,1,,CRGML,CRGML,A,RV_CoastKeeper,,-88.0,m,-88.0,m,5.5,m,NR,,,,,,,,,Arsenic,WGS84,Extensive review needed,"BatchVerification:VAC,VQI",7.07,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,8
Surface Water Ambient Monitoring Program,SWAMP RWB7 Monitoring,RWB7 Trend Monitoring CY2010,Salton Sea USGS9,728SSGS09,5/4/2010 0:00,1899-12-30 18:00:00,OpenWater,2.0,cm,Integrated,1,1,MPSL-DFG_2010Dig49_S_TM,2010-1287,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,3.24,,0.1,0.3,=,,VAC,Com,,,,"Al, Mn, Pb Dup RPD high; sediments by nature difficult to homogenize for metals",WQ,MPSL-DFW_Field_v1.0,MPSL-DFW,,Sediment_Grab,33.4,-115.925,MPSL-MLML Mod.VanVeen Grab-Sngl_0.05m2,,Not Applicable,FieldFrozen,5/4/2010 0:00,EPA 3052M,7/19/2010 0:00,1/21/2011 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",RV,,-88.0,m,-88.0,m,-88.0,m,,,,,,,,,,Arsenic,NAD27,Passed,,3.24,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,7
Surface Water Ambient Monitoring Program,SWAMP RWB7 Monitoring,RWB7 Trend Monitoring CY2011,Alamo River at International Boundary,723ARINTL,10/11/2011 0:00,1899-12-30 09:35:00,Bank,2.0,cm,Integrated,1,1,MPSL-DFG_2012Dig03_S_TM,2011-4065,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,3.15,,0.1,0.3,=,,VAC,Qual,,,,"All Dup RPD out, sed may not have been homogenous",WQ,MPSL-DFW_Field_v1.0,MPSL-DFW,,Sediment_Grab,32.67506,-115.37008,"scoop, polyethylene",,Not Applicable,FieldFrozen,10/11/2011 0:00,EPA 3052M,1/25/2012 0:00,3/27/2012 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,LB,10.0,m,20.0,m,1.0,m,ConChan,NR,,,,,,,,Arsenic,WGS84,Passed,,3.15,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,7
Surface Water Ambient Monitoring Program,SWAMP RWB8 Monitoring,RWB8 Anaheim Bay Huntington Harb Study 2001 2003,Huntington Harbour 50,801HHR050,2/26/2003 0:00,1899-12-30 11:33:00,OpenWater,2.0,cm,Grab,1,1,2339-8062,10026 R1,sediment,EPA 6020,"Arsenic, Total",mg/Kg dw,9.9,,0.025,0.05,=,,"VAC,VQI",Hist,,,,"QAO: no MS/MSD, strontium and titanium not reported for CRM",WQ,SWAMP_Historical,RWQCB8,,Sediment_Grab,33.7227,-118.0732,SCCWRP Mod. VanVeen Grab_0.1m2,,not applicable,,1/1/1950 0:00,EPA 3051,6/9/2003 0:00,6/12/2003 0:00,1,,CRGML,CRGML,A,RV_CoastKeeper,,-88.0,m,-88.0,m,5.9,m,NR,,Vanveen grab broke after this grab,,,,,,,Arsenic,WGS84,Extensive review needed,"BatchVerification:VAC,VQI",9.9,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,8
Surface Water Ambient Monitoring Program,SWAMP RWB8 Monitoring,RWB8 Anaheim Bay Huntington Harb Study 2001 2003,Huntington Harbour 53,801HHR053,2/26/2003 0:00,1899-12-30 16:05:00,OpenWater,2.0,cm,Grab,1,1,2339-8062,10028 R1,sediment,EPA 6020,"Arsenic, Total",mg/Kg dw,7.43,,0.025,0.05,=,,"VAC,VQI",Hist,,,,"QAO: no MS/MSD, strontium and titanium not reported for CRM",WQ,SWAMP_Historical,RWQCB8,,Sediment_Grab,33.7216,-118.0702,SCCWRP Mod. VanVeen Grab_0.1m2,,not applicable,,1/1/1950 0:00,EPA 3051,6/9/2003 0:00,6/12/2003 0:00,1,,CRGML,CRGML,A,RV_CoastKeeper,,-88.0,m,-88.0,m,9.7,m,NR,,,,,,,,,Arsenic,WGS84,Extensive review needed,"BatchVerification:VAC,VQI",7.43,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,8
Surface Water Ambient Monitoring Program,SWAMP RWB8 Monitoring,RWB8 Anaheim Bay Huntington Harb Study 2001 2003,Huntington Harbour 54,801HHR054,2/27/2003 0:00,1899-12-30 14:20:00,OpenWater,2.0,cm,Grab,1,1,2339-8062,10029 R1,sediment,EPA 6020,"Arsenic, Total",mg/Kg dw,7.4,,0.025,0.05,=,,"VAC,VQI",Hist,,,,"QAO: no MS/MSD, strontium and titanium not reported for CRM",WQ,SWAMP_Historical,RWQCB8,,Sediment_Grab,33.7216,-118.0594,SCCWRP Mod. VanVeen Grab_0.1m2,,not applicable,,1/1/1950 0:00,EPA 3051,6/9/2003 0:00,6/12/2003 0:00,1,,CRGML,CRGML,A,RV_CoastKeeper,,-88.0,m,-88.0,m,8.2,m,NR,,,,,,,,,Arsenic,WGS84,Extensive review needed,"BatchVerification:VAC,VQI",7.4,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,8
Surface Water Ambient Monitoring Program,SWAMP RWB8 Monitoring,RWB8 Anaheim Bay Huntington Harb Study 2001 2003,Huntington Harbour 60,801HHR060,2/27/2003 0:00,1899-12-30 14:30:00,OpenWater,2.0,cm,Grab,1,1,2339-8062,10034 R1,sediment,EPA 6020,"Arsenic, Total",mg/Kg dw,7.66,,0.025,0.05,=,,"VAC,VQI",Hist,,,,"QAO: no MS/MSD, strontium and titanium not reported for CRM",WQ,SWAMP_Historical,RWQCB8,,Sediment_Grab,33.721,-118.0585,SCCWRP Mod. VanVeen Grab_0.1m2,,not applicable,,1/1/1950 0:00,EPA 3051,6/9/2003 0:00,6/12/2003 0:00,1,,CRGML,CRGML,A,RV_CoastKeeper,,-88.0,m,-88.0,m,8.2,m,NR,,,,,,,,,Arsenic,WGS84,Extensive review needed,"BatchVerification:VAC,VQI",7.66,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,8
Surface Water Ambient Monitoring Program,SWAMP RWB8 Monitoring,RWB8 Anaheim Bay Huntington Harb Study 2001 2003,Huntington Harbour 69,801HHR069,8/8/2001 0:00,1899-12-30 11:25:00,OpenWater,2.0,cm,Grab,1,1,2339-7253,4877 R1,sediment,EPA 6020,"Arsenic, Total",mg/Kg dw,5.78,,0.025,0.05,=,,"VAC,VQI",Hist,,,,"QAO: no MS/MSD, strontium and titanium not reported for CRM",WQ,SWAMP_Historical,RWQCB8,,Sediment_Grab,33.72,-118.0631,SCCWRP Mod. VanVeen Grab_0.1m2,,not applicable,,1/1/1950 0:00,EPA 3051,10/15/2001 0:00,10/18/2001 0:00,1,,CRGML,CRGML,A,RV_Alguita,,-88.0,m,-88.0,m,3.8,m,NR,,,,,,,,,Arsenic,WGS84,Extensive review needed,"BatchVerification:VAC,VQI",5.78,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,8
Surface Water Ambient Monitoring Program,SWAMP RWB8 Monitoring,RWB8 Anaheim Bay Huntington Harb Study 2001 2003,Huntington Harbour 69,801HHR069,2/27/2003 0:00,1899-12-30 08:30:00,OpenWater,2.0,cm,Grab,1,1,2339-8062,10041 R1,sediment,EPA 6020,"Arsenic, Total",mg/Kg dw,5.67,,0.025,0.05,=,,"VAC,VQI",Hist,,,,"QAO: no MS/MSD, strontium and titanium not reported for CRM",WQ,SWAMP_Historical,RWQCB8,,Sediment_Grab,33.72,-118.0631,SCCWRP Mod. VanVeen Grab_0.1m2,,not applicable,,1/1/1950 0:00,EPA 3051,6/9/2003 0:00,6/12/2003 0:00,1,,CRGML,CRGML,A,RV_CoastKeeper,,-88.0,m,-88.0,m,-88.0,m,NR,,,,,,,,,Arsenic,WGS84,Extensive review needed,"BatchVerification:VAC,VQI",5.67,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,8
Surface Water Ambient Monitoring Program,SWAMP RWB7 Monitoring,RWB7 Trend Monitoring CY2011,Palo Verde Outfall Drain (PVOD2),715CPVOD2,10/10/2011 0:00,1899-12-30 15:30:00,Midchannel,2.0,cm,Integrated,1,1,MPSL-DFG_2012Dig03_S_TM,2011-4062,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,3.01,,0.1,0.3,=,,VAC,Qual,,,,"All Dup RPD out, sed may not have been homogenous",WQ,MPSL-DFW_Field_v1.0,MPSL-DFW,,Sediment_Grab,33.4226,-114.72615,Mod. VanVeen Grab_0.05m2,,Not Applicable,FieldFrozen,10/10/2011 0:00,EPA 3052M,1/25/2012 0:00,3/27/2012 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",RV,,10.0,m,20.0,m,2.2,m,,,,,,,,,,Arsenic,WGS84,Passed,,3.01,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,7
Surface Water Ambient Monitoring Program,SWAMP RWB7 Monitoring,RWB7 Trend Monitoring CY2011,Salton Sea USGS7,728SSGS07,5/11/2011 0:00,1899-12-30 11:00:00,OpenWater,2.0,cm,Integrated,1,1,MPSL-DFG_2011Dig25_S_TM,2011-1989,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,8.04,,0.1,0.3,=,,VAC,Com,,,,"Ag Dup and Spikes outside DQO, but CRMs OK; sediments inhomogenous",WQ,MPSL-DFW_Field_v1.0,MPSL-DFW,,Sediment_Grab,33.325,-115.81111,MPSL-MLML Mod.VanVeen Grab-Sngl_0.05m2,,Not Applicable,FieldFrozen,5/11/2011 0:00,EPA 3052M,7/11/2011 0:00,9/26/2011 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",RV,,-88.0,m,-88.0,m,13.0,m,,,,,,,,,,Arsenic,NAD27,Passed,,8.04,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,7
Surface Water Ambient Monitoring Program,SWAMP RWB8 Monitoring,RWB8 Lake Elsinore Study 2002 2003,Lake Elsinore 232,802LEL232,6/27/2002 0:00,1899-12-30 11:06:00,OpenWater,2.0,cm,Grab,1,1,2267-7102,7357 R1,sediment,EPA 6020,"Arsenic, Total",mg/Kg dw,4.82,,0.025,0.05,=,,"VAC,VQI",QualH,,,,"QAO: no MS/MSD, not all compounds spiked in CRM",WQ,SWAMP_Historical,CRGML,,Sediment_Grab,33.658578,-117.348836,RWQCB8 Petite Ponar_0.05m2,,Not Applicable,LabFrozen,1/1/1950 0:00,EPA 3051,8/5/2002 0:00,8/14/2002 0:00,1,,CRGML,RWQCB8,A,RV Unnamed Vessel,NR,-88.0,m,-88.0,m,-88.0,m,NR,,,,,,,,,Arsenic,NAD83,Extensive review needed,"BatchVerification:VAC,VQI",4.82,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,8
Surface Water Ambient Monitoring Program,SWAMP RWB8 Monitoring,RWB8 Lake Elsinore Study 2002 2003,Lake Elsinore 233,802LEL233,6/27/2002 0:00,1899-12-30 11:29:00,OpenWater,2.0,cm,Grab,1,1,2267-7102,7358 R1,sediment,EPA 6020,"Arsenic, Total",mg/Kg dw,3.94,,0.025,0.05,=,,"VAC,VQI",QualH,,,,"QAO: no MS/MSD, not all compounds spiked in CRM",WQ,SWAMP_Historical,CRGML,,Sediment_Grab,33.647906,-117.335749,RWQCB8 Petite Ponar_0.05m2,,Not Applicable,LabFrozen,1/1/1950 0:00,EPA 3051,8/5/2002 0:00,8/14/2002 0:00,1,,CRGML,RWQCB8,A,RV Unnamed Vessel,NR,-88.0,m,-88.0,m,-88.0,m,NR,,,,,,,,,Arsenic,NAD83,Extensive review needed,"BatchVerification:VAC,VQI",3.94,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,8
Surface Water Ambient Monitoring Program,SWAMP RWB8 Monitoring,RWB8 Lake Elsinore Study 2002 2003,Lake Elsinore 243,802LEL243,6/27/2002 0:00,1899-12-30 14:19:00,OpenWater,2.0,cm,Grab,1,1,2267-7102,7373 R1,sediment,EPA 6020,"Arsenic, Total",mg/Kg dw,2.72,,0.025,0.05,=,,"VAC,VQI",QualH,,,,"QAO: no MS/MSD, not all compounds spiked in CRM",WQ,SWAMP_Historical,CRGML,,Sediment_Grab,33.660899,-117.361004,RWQCB8 Petite Ponar_0.05m2,,Not Applicable,LabFrozen,1/1/1950 0:00,EPA 3051,8/5/2002 0:00,8/14/2002 0:00,1,,CRGML,RWQCB8,A,RV Unnamed Vessel,NR,-88.0,m,-88.0,m,-88.0,m,NR,,,,,,,,,Arsenic,NAD83,Extensive review needed,"BatchVerification:VAC,VQI",2.72,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,8
Surface Water Ambient Monitoring Program,SWAMP RWB7 Monitoring,RWB7 Trend Monitoring Fall CY2016,Alamo River at Drop 3,723ARDP03,10/26/2016 0:00,1899-12-30 10:30:00,Bank,2.0,cm,Integrated,1,1,MPSL-DFG_2017Dig02_S_TM,2016-2698,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,6.79,,0.1,0.3,=,,"VAC,VMD",Com,,,,Cr Se CRM PR low; Se MS post spiked because initial spiked improperly,WQ,MPSL-DFW_Field_v1.1,MPSL-DFW,,Sediment_Grab,33.14344,-115.56792,"scoop, polyethylene",,Subsurface,FieldFrozen,10/27/2016 10:30,EPA 3052M,1/31/2017 0:00,3/21/2017 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,LB,0.1,m,30.0,m,-88.0,m,GradeCont,US,,,,,,,,Arsenic,WGS84,Some review needed,"BatchVerification:VAC,VMD",6.79,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,7
Surface Water Ambient Monitoring Program,SWAMP RWB7 Monitoring,RWB7 Trend Monitoring Fall CY2016,Alamo River at Drop 8,723ARDP08,10/18/2016 0:00,1899-12-30 06:40:00,Bank,2.0,cm,Integrated,1,1,MPSL-DFG_2017Dig02_S_TM,2016-2642,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,3.69,,0.1,0.3,=,,"VAC,VMD",Com,,,,Cr Se CRM PR low; Se MS post spiked because initial spiked improperly,WQ,MPSL-DFW_Field_v1.1,MPSL-DFW,,Sediment_Grab,32.87285,-115.4456,"scoop, polyethylene",,Subsurface,FieldFrozen,10/18/2016 6:40,EPA 3052M,1/31/2017 0:00,3/21/2017 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,RB,0.5,m,11.0,m,-88.0,m,GradeCont,DS,,,,,,,,Arsenic,WGS84,Some review needed,"BatchVerification:VAC,VMD",3.69,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,7
Surface Water Ambient Monitoring Program,SWAMP RWB7 Monitoring,RWB7 Trend Monitoring Fall CY2016,Brawley Wetland Cell1,723BRWLC1,10/17/2016 0:00,1899-12-30 15:10:00,Bank,2.0,cm,Integrated,1,1,MPSL-DFG_2017Dig02_S_TM,2016-2639,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,10.9,,0.1,0.3,=,,"VAC,VMD",Com,,,,Cr Se CRM PR low; Se MS post spiked because initial spiked improperly,WQ,MPSL-DFW_Field_v1.1,MPSL-DFW,,Sediment_Grab,32.958083,-115.572105,"scoop, polyethylene",,Subsurface,FieldFrozen,10/17/2016 15:10,EPA 3052M,1/31/2017 0:00,3/21/2017 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,,1.0,m,100.0,m,1.1,m,,,,,,,,,,Arsenic,NAD83,Some review needed,"BatchVerification:VAC,VMD",10.9,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,7
Surface Water Ambient Monitoring Program,SWAMP RWB7 Monitoring,RWB7 Trend Monitoring Fall CY2016,Imperial Wetlands Cell4,723IMWLC4,10/18/2016 0:00,1899-12-30 13:00:00,Bank,2.0,cm,Integrated,1,1,MPSL-DFG_2017Dig02_S_TM,2016-2644,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,3.01,,0.1,0.3,=,,"VAC,VMD",Com,,,,Cr Se CRM PR low; Se MS post spiked because initial spiked improperly,WQ,MPSL-DFW_Field_v1.1,MPSL-DFW,,Sediment_Grab,32.882645,-115.635035,"scoop, polyethylene",,Subsurface,FieldFrozen,10/18/2016 13:00,EPA 3052M,1/31/2017 0:00,3/21/2017 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,RB,2.0,m,75.0,m,0.8,m,Pipes,DS,,,,,,,,Arsenic,NAD83,Some review needed,"BatchVerification:VAC,VMD",3.01,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,7
